"ID","HWSD2_SMU_ID","WISE30s_SMU_ID","HWSD1_SMU_ID","COVERAGE","SHARE","WRB4","WRB_PHASES","WRB2","WRB2_CODE","FAO90","KOPPEN","TEXTURE_USDA","REF_BULK_DENSITY","BULK_DENSITY","DRAINAGE","ROOT_DEPTH","AWC","PHASE1","PHASE2","ROOTS","IL","ADD_PROP"
686454,40356,WD30040356,40356,8,100,LPeu,LPeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,0,0,,,0
686461,40357,WD30040357,40357,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,1,0,,,0
686468,40358,WD30040358,40358,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,18,0,,,0
686475,40359,WD30040359,40359,8,100,LPeu,LPeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,0,0,,,0
686482,40360,WD30040360,40360,8,100,LPli,LPli,LP,18,LPq,C,9,1.7200000,1.3700000,I,4,12,0,0,,,0
686489,40361,WD30040361,40361,8,100,LPli,LPli,LP,18,LPq,C,9,1.7200000,1.3700000,I,4,12,0,0,,,0
686496,40362,WD30040362,40362,8,100,LPli,LPli,LP,18,LPq,C,9,1.7200000,1.3700000,I,4,12,0,0,,,0
686503,40363,WD30040363,40363,8,100,LPli,LPli,LP,18,LPq,C,9,1.7200000,1.3700000,I,4,12,0,0,,,0
686510,40364,WD30040364,40364,8,100,LPmo,LPmo,LP,18,LPm,C,9,1.7400000,1.1400000,I,3,41,0,0,,,0
686517,40365,WD30040365,40365,8,100,LVcr,LVcr,LV,19,LVx,C,5,1.8400000,1.4500000,MW,1,170,0,0,,,0
686524,40366,WD30040366,40366,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,18,0,,,0
686531,40367,WD30040367,40367,8,100,LPeu,LPeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,0,0,,,0
686538,40368,WD30040368,40368,8,100,LPli,LPli,LP,18,LPq,C,9,1.7200000,1.3700000,I,4,12,0,0,,,0
686545,40370,WD30040370,40370,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
686552,40371,WD30040371,40371,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
686559,40372,WD30040372,40372,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
686566,40373,WD30040373,40373,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
686573,40374,WD30040374,40374,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
686580,40375,WD30040375,40375,8,100,CMcr,CMcrkk,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,18,0,,,0
686587,40376,WD30040376,40376,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
686594,40377,WD30040377,40377,8,100,CMcr,CMcrkk,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,18,0,,,0
686601,40378,WD30040378,40378,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
686608,40379,WD30040379,40379,8,100,LPeu,LPeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,0,0,,,0
686615,40380,WD30040380,40380,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,1,0,,,0
686622,40381,WD30040381,40381,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,18,0,,,0
686629,40382,WD30040382,40382,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,1,0,,,0
686636,40383,WD30040383,40383,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,18,0,,,0
686643,40384,WD30040384,40384,8,100,LPeu,LPeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,0,0,,,0
686650,40385,WD30040385,40385,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,1,0,,,0
686657,40386,WD30040386,40386,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,18,0,,,0
686664,40387,WD30040387,40387,8,100,LPeu,LPeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,0,0,,,0
686671,40388,WD30040388,40388,8,100,LPeu,LPeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,0,0,,,0
686678,40389,WD30040389,40389,8,100,LPli,LPli,LP,18,LPq,C,9,1.7200000,1.3700000,I,4,12,0,0,,,0
686685,40390,WD30040390,40390,8,100,LPli,LPli,LP,18,LPq,C,9,1.7200000,1.3700000,I,4,12,0,0,,,0
686692,40392,WD30040392,40392,8,100,CMeu,CMeu,CM,8,CMe,C,9,1.7100000,1.4100000,MW,1,150,0,0,,,0
686699,40393,WD30040393,40393,8,100,CMeu,CMeu,CM,8,CMe,C,9,1.7100000,1.4100000,MW,1,150,0,0,,,0
686706,40394,WD30040394,40394,8,100,CMeu,CMeu,CM,8,CMe,C,9,1.7100000,1.4100000,MW,1,150,0,0,,,0
686713,40395,WD30040395,40395,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,18,0,,,0
686720,40396,WD30040396,40396,8,100,LPeu,LPkkeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,18,0,,,0
686727,40397,WD30040397,40397,8,100,LPeu,LPeu,LP,18,LPe,C,9,1.8100000,1.2900000,I,3,31,0,0,,,0
686734,40399,WD30040399,40399,8,100,LPrz,LPrz,LP,18,LPk,C,9,1.8100000,1.2300000,I,3,34,0,0,,,0
686741,40400,WD30040400,40400,8,100,LPrz,LPrz,LP,18,LPk,C,9,1.8100000,1.2300000,I,3,34,0,0,,,0
686748,40401,WD30040401,40401,8,100,LPrz,LPrz,LP,18,LPk,C,9,1.8100000,1.2300000,I,3,34,0,0,,,0
686755,40402,WD30040402,40402,8,100,LPrz,LPrz,LP,18,LPk,C,9,1.8100000,1.2300000,I,3,34,0,0,,,0
686762,40403,WD30040403,40403,8,100,LPrz,LPrz,LP,18,LPk,C,9,1.8100000,1.2300000,I,3,34,0,0,,,0
686769,40404,WD30040404,40404,8,100,LPrz,LPrz,LP,18,LPk,C,9,1.8100000,1.2300000,I,3,34,0,0,,,0
686776,40405,WD30040405,40405,8,100,LPrz,LPrz,LP,18,LPk,C,9,1.8100000,1.2300000,I,3,34,0,0,,,0
686783,40406,WD30040406,40406,8,100,LPrz,LPkkrz,LP,18,LPk,C,9,1.8100000,1.2300000,I,3,34,18,0,,,0
686790,40407,WD30040407,40407,8,100,LPrz,LPrz,LP,18,LPk,C,9,1.8100000,1.2300000,I,3,34,0,0,,,0
686797,40408,WD30040408,40408,8,100,VRha,VReu,VR,33,VRe,C,3,2.0300000,1.7200000,P,1,198,0,0,,,3
686804,40409,WD30040409,40409,8,100,VRha,VReu,VR,33,VRe,C,3,2.0300000,1.7200000,P,1,198,0,0,,,3
686811,40410,WD30040410,40410,8,100,VRha,VReu,VR,33,VRe,C,3,2.0300000,1.7200000,P,1,198,0,0,,,3
686818,40411,WD30040411,40411,8,100,VRha,VReu,VR,33,VRe,C,3,2.0300000,1.7200000,P,1,198,0,0,,,3
686825,40412,WD30040412,40412,8,100,VRha,VReu,VR,33,VRe,C,3,2.0300000,1.7200000,P,1,198,0,0,,,3
686832,40413,WD30040413,40413,8,100,VRha,VReu,VR,33,VRe,C,3,2.0300000,1.7200000,P,1,198,0,0,,,3
686839,40414,WD30040414,40414,8,100,VRha,VReu,VR,33,VRe,C,3,2.0300000,1.7200000,P,1,198,0,0,,,3
686846,40415,WD30040415,40415,8,100,VRha,VReu,VR,33,VRe,C,3,2.0300000,1.7200000,P,1,198,0,0,,,3
686853,40416,WD30040416,40416,8,100,VRha,VReu,VR,33,VRe,C,3,2.0300000,1.7200000,P,1,198,0,0,,,3
686860,40417,WD30040417,40417,8,100,RGca,RGca,RG,26,RGc,C,9,1.7700000,1.4900000,MW,1,160,0,0,,,0
686867,40418,WD30040418,40418,8,100,FLca,FLca,FL,10,FLc,C,9,1.7300000,1.4200000,MW,1,168,0,0,,,0
686874,40419,WD30040419,40419,8,100,SCfv,SCfv,SC,28,FLs,C,9,1.8000000,1.3700000,MW,1,160,19,0,,,0
686881,40420,WD30040420,40420,8,100,SCfv,SCfv,SC,28,FLs,C,9,1.8000000,1.3700000,MW,1,160,19,0,,,0
686888,40421,WD30040421,40421,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686895,40422,WD30040422,40422,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686902,40423,WD30040423,40423,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686909,40424,WD30040424,40424,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686916,40425,WD30040425,40425,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686923,40426,WD30040426,40426,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686930,40427,WD30040427,40427,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686937,40428,WD30040428,40428,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686944,40429,WD30040429,40429,8,100,FLca,FLca,FL,10,FLc,C,9,1.7300000,1.4200000,MW,1,168,0,0,,,0
686951,40430,WD30040430,40430,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686958,40431,WD30040431,40431,8,100,SCfv,SCfvqs,SC,28,FLs,C,9,1.8000000,1.3700000,MW,1,160,19,11,,,0
686965,40432,WD30040432,40432,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686972,40433,WD30040433,40433,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686979,40434,WD30040434,40434,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686986,40435,WD30040435,40435,8,100,FLeu,FLeu,FL,10,FLe,C,9,1.7200000,1.4200000,MW,1,170,0,0,,,0
686993,40436,WD30040436,40436,8,100,GLeu,GLeu,GL,13,GLe,C,5,1.8400000,1.2200000,VP,1,168,19,0,,,0
687000,40437,WD30040437,40437,8,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,0,0,,,0
687007,40438,WD30040438,40438,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
687014,40439,WD30040439,40439,8,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,0,0,,,0
687021,40440,WD30040440,40440,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
687028,40441,WD30040441,40441,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
687035,40442,WD30040442,40442,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
687042,40443,WD30040443,40443,8,100,CMcr,CMcrkk,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,1,0,,,0
687049,40444,WD30040444,40444,8,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,0,0,,,0
687056,40445,WD30040445,40445,8,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,0,0,,,0
687063,40446,WD30040446,40446,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
687070,40447,WD30040447,40447,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
687077,40448,WD30040448,40448,8,100,CMcr,CMcrkk,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,1,0,,,0
687084,40449,WD30040449,40449,8,100,CMca,CMca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,0,0,,,0
687091,40451,WD30040451,40451,8,100,CMcr,CMcr,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,0,0,,,0
687098,40453,WD30040453,40453,8,100,CMcr,CMcrkk,CM,8,CMx,C,5,1.9000000,1.3500000,MW,1,165,1,0,,,0
687105,40454,WD30040454,40454,8,100,CMca,CMkkca,CM,8,CMc,C,5,1.8300000,1.4800000,MW,1,168,1,0,,,0
687112,40455,WD30040455,40455,8,100,LPnt,LPnt,LP,18,RK,C,,,-3.0000000,,4,0,0,0,,,
687119,40456,WD30040456,40456,8,100,WR,WR,WR,34,WR,C,,,-1.0000000,,1,0,0,0,,,
687126,40457,WD30040457,40457,8,100,,ARpr,,4,DS,C,,,-4.0000000,,1,0,0,0,,,
687133,40458,WD30040458,40458,8,100,HS,HS,HS,15,HS,C,3,1.9300000,0.5400000,,1,214,0,0,,,
687140,40459,WD30040459,40459,8,100,WR,WR,WR,34,WR,C,,,-1.0000000,,1,0,0,0,,,
687147,40460,WD30040460,40460,8,100,WR,WR,WR,34,WR,C,,,-1.0000000,,1,0,0,0,,,
687154,40461,WD30040461,40461,8,100,TC,TC,TC,31,UR,C,,,-9.0000000,,1,0,0,0,,,
687161,40462,WD30040462,40462,8,100,TC,TC,TC,31,UR,C,,,-9.0000000,,1,0,0,0,,,
687168,40463,WD30040463,40463,8,100,TC,TC,TC,31,UR,C,,,-9.0000000,,1,0,0,0,,,
687175,40465,WD40040465,40465,8,100,CMca,CMkkca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,1,0,,,0
687182,40466,WD40040466,40466,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687189,40467,WD40040467,40467,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687196,40468,WD40040468,40468,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687203,40469,WD40040469,40469,8,100,CMca,CMkkca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,1,0,,,0
687210,40470,WD40040470,40470,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687217,40471,WD40040471,40471,8,100,CMca,CMkkca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,1,0,,,0
687224,40472,WD40040472,40472,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687231,40474,WD40040474,40474,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687238,40475,WD40040475,40475,8,100,CMca,CMkkca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,1,0,,,0
687245,40477,WD40040477,40477,8,100,CMca,CMcaqs,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,11,0,,,0
687252,40478,WD40040478,40478,8,100,CMca,CMkkca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,1,0,,,0
687259,40479,WD40040479,40479,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687266,40480,WD40040480,40480,8,100,CMca,CMkkca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,1,0,,,0
687273,40481,WD40040481,40481,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687280,40482,WD40040482,40482,8,100,CMca,CMkkca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,1,0,,,0
687287,40483,WD40040483,40483,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687294,40484,WD40040484,40484,8,100,CMca,CMkkca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,1,0,,,0
687301,40485,WD40040485,40485,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687308,40486,WD40040486,40486,8,100,CMca,CMkkca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,1,0,,,0
687315,40487,WD40040487,40487,8,100,CMca,CMkkca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,18,0,,,0
687322,40488,WD40040488,40488,8,100,CMca,CMca,CM,8,CMc,D,9,1.7100000,1.4100000,MW,1,165,0,0,,,0
687329,40490,WD40040490,40490,8,100,LPrz,LPrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,0,0,,,0
687336,40491,WD40040491,40491,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,1,0,,,0
687343,40492,WD40040492,40492,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,18,0,,,0
687350,40493,WD40040493,40493,8,100,LPrz,LPrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,0,0,,,0
687357,40494,WD40040494,40494,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,1,0,,,0
687364,40495,WD40040495,40495,8,100,LPrz,LPrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,0,0,,,0
687371,40496,WD40040496,40496,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,1,0,,,0
687378,40497,WD40040497,40497,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,18,0,,,0
687385,40498,WD40040498,40498,8,100,LPrz,LPrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,0,0,,,0
687392,40499,WD40040499,40499,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,1,0,,,0
687399,40500,WD40040500,40500,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,18,0,,,0
687406,40501,WD40040501,40501,8,100,LPrz,LPrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,0,0,,,0
687413,40502,WD40040502,40502,8,100,LPli,LPli,LP,18,LPq,D,11,1.6400000,1.3700000,I,4,10,0,0,,,0
687420,40503,WD40040503,40503,8,100,CMcr,CMcr,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,0,0,,,0
687427,40504,WD40040504,40504,8,100,CMcr,CMcrkk,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,1,0,,,0
687434,40505,WD40040505,40505,8,100,CMcr,CMcrkk,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,1,0,,,0
687441,40506,WD40040506,40506,8,100,CMcr,CMcr,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,0,0,,,0
687448,40509,WD40040509,40509,8,100,CMcr,CMcrkk,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,1,0,,,0
687455,40511,WD40040511,40511,8,100,CMcr,CMcrkk,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,1,0,,,0
687462,40512,WD40040512,40512,8,100,CMcr,CMcr,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,0,0,,,0
687469,40513,WD40040513,40513,8,100,CMcr,CMcrkk,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,1,0,,,0
687476,40514,WD40040514,40514,8,100,CMcr,CMcr,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,0,0,,,0
687483,40515,WD40040515,40515,8,100,CMcr,CMcrkk,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,1,0,,,0
687490,40516,WD40040516,40516,8,100,CMcr,CMcr,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,0,0,,,0
687497,40517,WD40040517,40517,8,100,CMcr,CMcrkk,CM,8,CMx,D,5,1.8400000,1.3500000,MW,1,159,1,0,,,0
687504,40518,WD40040518,40518,8,100,LPeu,LPkkeu,LP,18,LPe,D,9,1.6000000,1.2900000,I,3,34,1,0,,,0
687511,40520,WD40040520,40520,8,100,LPeu,LPkkeu,LP,18,LPe,D,9,1.6000000,1.2900000,I,3,34,1,0,,,0
687518,40521,WD40040521,40521,8,100,LPeu,LPeu,LP,18,LPe,D,9,1.6000000,1.2900000,I,3,34,0,0,,,0
687525,40522,WD40040522,40522,8,100,LPeu,LPkkeu,LP,18,LPe,D,9,1.6000000,1.2900000,I,3,34,1,0,,,0
687532,40523,WD40040523,40523,8,100,LPeu,LPeu,LP,18,LPe,D,9,1.6000000,1.2900000,I,3,34,0,0,,,0
687539,40524,WD40040524,40524,8,100,LPeu,LPkkeu,LP,18,LPe,D,9,1.6000000,1.2900000,I,3,34,1,0,,,0
687546,40525,WD40040525,40525,8,100,LPeu,LPkkeu,LP,18,LPe,D,9,1.6000000,1.2900000,I,3,34,18,0,,,0
687553,40526,WD40040526,40526,8,100,LPeu,LPeu,LP,18,LPe,D,9,1.6000000,1.2900000,I,3,34,0,0,,,0
687560,40527,WD40040527,40527,8,100,KScc,KScc,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,0,0,,,0
687567,40528,WD40040528,40528,8,100,KScc,KScc,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,0,0,,,0
687574,40529,WD40040529,40529,8,100,KScc,KScckk,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,1,0,,,0
687581,40530,WD40040530,40530,8,100,KScc,KScc,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,0,0,,,0
687588,40531,WD40040531,40531,8,100,KScc,KScckk,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,1,0,,,0
687595,40532,WD40040532,40532,8,100,KScc,KScc,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,0,0,,,0
687602,40533,WD40040533,40533,8,100,KScc,KScc,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,0,0,,,0
687609,40534,WD40040534,40534,8,100,KScc,KScc,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,0,0,,,0
687616,40536,WD40040536,40536,8,100,KScc,KScc,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,0,0,,,0
687623,40537,WD40040537,40537,8,100,KScc,KScckk,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,1,0,,,0
687630,40538,WD40040538,40538,8,100,KScc,KScc,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,0,0,,,0
687637,40539,WD40040539,40539,8,100,KScc,KScckk,KS,17,KSk,D,9,1.7500000,1.3800000,MW,1,154,1,0,,,0
687644,40541,WD40040541,40541,8,100,LPmo,LPmo,LP,18,LPm,D,9,1.6800000,1.2200000,I,3,36,0,0,,,0
687651,40543,WD40040543,40543,8,100,LPmo,LPkkmo,LP,18,LPm,D,9,1.6800000,1.2200000,I,3,36,1,0,,,0
687658,40544,WD40040544,40544,8,100,CLha,CLkk,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,1,0,,,0
687665,40545,WD40040545,40545,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687672,40546,WD40040546,40546,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687679,40547,WD30040547,40547,8,100,CLha,CLkk,CL,7,CLh,C,5,1.8600000,1.4400000,MW,1,150,1,0,,,0
687686,40548,WD40040548,40548,8,100,CLha,CLkk,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,1,0,,,0
687693,40549,WD40040549,40549,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687700,40550,WD40040550,40550,8,100,CLha,CLkk,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,1,0,,,0
687707,40551,WD40040551,40551,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687714,40552,WD40040552,40552,8,100,CLha,CLkk,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,1,0,,,0
687721,40553,WD40040553,40553,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687728,40554,WD40040554,40554,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687735,40556,WD30040556,40556,8,100,CLha,CLkk,CL,7,CLh,C,5,1.8600000,1.4400000,MW,1,150,1,0,,,0
687742,40557,WD40040557,40557,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687749,40558,WD40040558,40558,8,100,CLha,CLkk,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,1,0,,,0
687756,40559,WD40040559,40559,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687763,40560,WD30040560,40560,8,100,CLha,CLhaqs,CL,7,CLh,C,5,1.8600000,1.4400000,MW,1,150,11,0,,,0
687770,40562,WD40040562,40562,8,100,CLha,CLkk,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,1,0,,,0
687777,40563,WD40040563,40563,8,100,CLha,CLkk,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,18,0,,,0
687784,40564,WD40040564,40564,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687791,40565,WD30040565,40565,8,100,CLha,CLkk,CL,7,CLh,C,5,1.8600000,1.4400000,MW,1,150,1,0,,,0
687798,40566,WD40040566,40566,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687805,40567,WD40040567,40567,8,100,CLha,CLkk,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,1,0,,,0
687812,40568,WD40040568,40568,8,100,CLha,CLha,CL,7,CLh,D,9,1.7800000,1.4200000,MW,1,151,0,0,,,0
687819,40571,WD40040571,40571,8,100,LPrz,LPrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,0,0,,,0
687826,40572,WD40040572,40572,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,1,0,,,0
687833,40573,WD40040573,40573,8,100,LPrz,LPrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,0,0,,,0
687840,40574,WD40040574,40574,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,1,0,,,0
687847,40575,WD40040575,40575,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,18,0,,,0
687854,40576,WD40040576,40576,8,100,LPrz,LPrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,0,0,,,0
687861,40577,WD40040577,40577,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,1,0,,,0
687868,40578,WD40040578,40578,8,100,LPrz,LPkkrz,LP,18,LPk,D,9,1.7500000,1.2700000,I,3,35,18,0,,,0
